"","DATE","UR_Rate","State"
"745",1990-05-01,6.7,"AL"
"746",1990-06-01,6.7,"AL"
"747",1990-07-01,6.8,"AL"
"748",1990-08-01,6.8,"AL"
"749",1990-09-01,6.9,"AL"
"750",1990-10-01,7,"AL"
"751",1990-11-01,7.1,"AL"
"752",1990-12-01,7.1,"AL"
"753",1991-01-01,7.2,"AL"
"754",1991-02-01,7.3,"AL"
"755",1991-03-01,7.3,"AL"
"756",1991-04-01,7.4,"AL"
"757",1991-05-01,7.4,"AL"
"758",1991-06-01,7.3,"AL"
"759",1991-07-01,7.3,"AL"
"760",1991-08-01,7.3,"AL"
"761",1991-09-01,7.3,"AL"
"762",1991-10-01,7.3,"AL"
"763",1991-11-01,7.4,"AL"
"764",1991-12-01,7.4,"AL"
"765",1992-01-01,7.5,"AL"
"766",1992-02-01,7.5,"AL"
"767",1992-03-01,7.6,"AL"
"768",1992-04-01,7.6,"AL"
"769",1992-05-01,7.6,"AL"
"770",1992-06-01,7.6,"AL"
"771",1992-07-01,7.6,"AL"
"772",1992-08-01,7.5,"AL"
"773",1992-09-01,7.5,"AL"
"774",1992-10-01,7.4,"AL"
"775",1992-11-01,7.4,"AL"
"776",1992-12-01,7.5,"AL"
"777",1993-01-01,7.5,"AL"
"778",1993-02-01,7.5,"AL"
"779",1993-03-01,7.5,"AL"
"780",1993-04-01,7.4,"AL"
"781",1993-05-01,7.4,"AL"
"782",1993-06-01,7.3,"AL"
"783",1993-07-01,7.3,"AL"
"784",1993-08-01,7.2,"AL"
"785",1993-09-01,7.1,"AL"
"786",1993-10-01,7,"AL"
"787",1993-11-01,6.9,"AL"
"788",1993-12-01,6.8,"AL"
"789",1994-01-01,6.7,"AL"
"790",1994-02-01,6.6,"AL"
"791",1994-03-01,6.4,"AL"
"792",1994-04-01,6.3,"AL"
"793",1994-05-01,6.2,"AL"
"794",1994-06-01,6.1,"AL"
"795",1994-07-01,6,"AL"
"796",1994-08-01,6,"AL"
"797",1994-09-01,6,"AL"
"798",1994-10-01,6,"AL"
"799",1994-11-01,5.9,"AL"
"800",1994-12-01,5.9,"AL"
"801",1995-01-01,5.9,"AL"
"802",1995-02-01,5.9,"AL"
"803",1995-03-01,5.9,"AL"
"804",1995-04-01,5.9,"AL"
"805",1995-05-01,6,"AL"
"806",1995-06-01,6,"AL"
"807",1995-07-01,5.9,"AL"
"808",1995-08-01,5.9,"AL"
"809",1995-09-01,5.8,"AL"
"810",1995-10-01,5.7,"AL"
"811",1995-11-01,5.6,"AL"
"812",1995-12-01,5.5,"AL"
"813",1996-01-01,5.5,"AL"
"814",1996-02-01,5.4,"AL"
"815",1996-03-01,5.4,"AL"
"816",1996-04-01,5.3,"AL"
"817",1996-05-01,5.3,"AL"
"818",1996-06-01,5.2,"AL"
"819",1996-07-01,5.1,"AL"
"820",1996-08-01,5,"AL"
"821",1996-09-01,5,"AL"
"822",1996-10-01,5.1,"AL"
"823",1996-11-01,5.1,"AL"
"824",1996-12-01,5.1,"AL"
"825",1997-01-01,5.1,"AL"
"826",1997-02-01,5.1,"AL"
"827",1997-03-01,5.1,"AL"
"828",1997-04-01,5.1,"AL"
"829",1997-05-01,5,"AL"
"830",1997-06-01,5,"AL"
"831",1997-07-01,5,"AL"
"832",1997-08-01,4.9,"AL"
"833",1997-09-01,4.8,"AL"
"834",1997-10-01,4.8,"AL"
"835",1997-11-01,4.7,"AL"
"836",1997-12-01,4.6,"AL"
"837",1998-01-01,4.5,"AL"
"838",1998-02-01,4.4,"AL"
"839",1998-03-01,4.4,"AL"
"840",1998-04-01,4.4,"AL"
"841",1998-05-01,4.4,"AL"
"842",1998-06-01,4.4,"AL"
"843",1998-07-01,4.5,"AL"
"844",1998-08-01,4.5,"AL"
"845",1998-09-01,4.5,"AL"
"846",1998-10-01,4.5,"AL"
"847",1998-11-01,4.5,"AL"
"848",1998-12-01,4.5,"AL"
"849",1999-01-01,4.6,"AL"
"850",1999-02-01,4.6,"AL"
"851",1999-03-01,4.7,"AL"
"852",1999-04-01,4.7,"AL"
"853",1999-05-01,4.8,"AL"
"854",1999-06-01,4.8,"AL"
"855",1999-07-01,4.8,"AL"
"856",1999-08-01,4.8,"AL"
"857",1999-09-01,4.8,"AL"
"858",1999-10-01,4.7,"AL"
"859",1999-11-01,4.7,"AL"
"860",1999-12-01,4.7,"AL"
"861",2000-01-01,4.7,"AL"
"862",2000-02-01,4.7,"AL"
"863",2000-03-01,4.6,"AL"
"864",2000-04-01,4.6,"AL"
"865",2000-05-01,4.6,"AL"
"866",2000-06-01,4.6,"AL"
"867",2000-07-01,4.6,"AL"
"868",2000-08-01,4.6,"AL"
"869",2000-09-01,4.6,"AL"
"870",2000-10-01,4.6,"AL"
"871",2000-11-01,4.6,"AL"
"872",2000-12-01,4.7,"AL"
"873",2001-01-01,4.7,"AL"
"874",2001-02-01,4.8,"AL"
"875",2001-03-01,4.8,"AL"
"876",2001-04-01,4.9,"AL"
"877",2001-05-01,4.9,"AL"
"878",2001-06-01,5,"AL"
"879",2001-07-01,5.1,"AL"
"880",2001-08-01,5.3,"AL"
"881",2001-09-01,5.4,"AL"
"882",2001-10-01,5.6,"AL"
"883",2001-11-01,5.8,"AL"
"884",2001-12-01,5.9,"AL"
"885",2002-01-01,5.9,"AL"
"886",2002-02-01,6,"AL"
"887",2002-03-01,6,"AL"
"888",2002-04-01,6,"AL"
"889",2002-05-01,5.9,"AL"
"890",2002-06-01,5.9,"AL"
"891",2002-07-01,5.9,"AL"
"892",2002-08-01,5.9,"AL"
"893",2002-09-01,5.9,"AL"
"894",2002-10-01,5.9,"AL"
"895",2002-11-01,5.9,"AL"
"896",2002-12-01,5.9,"AL"
"897",2003-01-01,5.9,"AL"
"898",2003-02-01,5.9,"AL"
"899",2003-03-01,5.9,"AL"
"900",2003-04-01,6,"AL"
"901",2003-05-01,6,"AL"
"902",2003-06-01,6.1,"AL"
"903",2003-07-01,6.1,"AL"
"904",2003-08-01,6.1,"AL"
"905",2003-09-01,6,"AL"
"906",2003-10-01,6,"AL"
"907",2003-11-01,5.9,"AL"
"908",2003-12-01,5.9,"AL"
"909",2004-01-01,5.9,"AL"
"910",2004-02-01,5.9,"AL"
"911",2004-03-01,5.8,"AL"
"912",2004-04-01,5.8,"AL"
"913",2004-05-01,5.7,"AL"
"914",2004-06-01,5.7,"AL"
"915",2004-07-01,5.6,"AL"
"916",2004-08-01,5.5,"AL"
"917",2004-09-01,5.4,"AL"
"918",2004-10-01,5.3,"AL"
"919",2004-11-01,5.2,"AL"
"920",2004-12-01,5.1,"AL"
"921",2005-01-01,5,"AL"
"922",2005-02-01,4.9,"AL"
"923",2005-03-01,4.7,"AL"
"924",2005-04-01,4.6,"AL"
"925",2005-05-01,4.4,"AL"
"926",2005-06-01,4.4,"AL"
"927",2005-07-01,4.3,"AL"
"928",2005-08-01,4.3,"AL"
"929",2005-09-01,4.3,"AL"
"930",2005-10-01,4.2,"AL"
"931",2005-11-01,4.2,"AL"
"932",2005-12-01,4.2,"AL"
"933",2006-01-01,4.1,"AL"
"934",2006-02-01,4.1,"AL"
"935",2006-03-01,4.1,"AL"
"936",2006-04-01,4.1,"AL"
"937",2006-05-01,4.1,"AL"
"938",2006-06-01,4,"AL"
"939",2006-07-01,4,"AL"
"940",2006-08-01,4,"AL"
"941",2006-09-01,3.9,"AL"
"942",2006-10-01,3.9,"AL"
"943",2006-11-01,3.9,"AL"
"944",2006-12-01,3.8,"AL"
"945",2007-01-01,3.8,"AL"
"946",2007-02-01,3.8,"AL"
"947",2007-03-01,3.9,"AL"
"948",2007-04-01,3.9,"AL"
"949",2007-05-01,3.9,"AL"
"950",2007-06-01,4,"AL"
"951",2007-07-01,4,"AL"
"952",2007-08-01,4.1,"AL"
"953",2007-09-01,4.2,"AL"
"954",2007-10-01,4.2,"AL"
"955",2007-11-01,4.3,"AL"
"956",2007-12-01,4.4,"AL"
"957",2008-01-01,4.5,"AL"
"958",2008-02-01,4.7,"AL"
"959",2008-03-01,4.9,"AL"
"960",2008-04-01,5.1,"AL"
"961",2008-05-01,5.3,"AL"
"962",2008-06-01,5.6,"AL"
"963",2008-07-01,5.9,"AL"
"964",2008-08-01,6.1,"AL"
"965",2008-09-01,6.5,"AL"
"966",2008-10-01,6.9,"AL"
"967",2008-11-01,7.3,"AL"
"968",2008-12-01,7.8,"AL"
"969",2009-01-01,8.4,"AL"
"970",2009-02-01,8.8,"AL"
"971",2009-03-01,9.3,"AL"
"972",2009-04-01,9.6,"AL"
"973",2009-05-01,9.9,"AL"
"974",2009-06-01,10.2,"AL"
"975",2009-07-01,10.4,"AL"
"976",2009-08-01,10.6,"AL"
"977",2009-09-01,10.8,"AL"
"978",2009-10-01,10.9,"AL"
"979",2009-11-01,11,"AL"
"980",2009-12-01,11.1,"AL"
"981",2010-01-01,11.1,"AL"
"982",2010-02-01,11,"AL"
"983",2010-03-01,10.9,"AL"
"984",2010-04-01,10.5,"AL"
"985",2010-05-01,10.3,"AL"
"986",2010-06-01,10.1,"AL"
"987",2010-07-01,10.1,"AL"
"988",2010-08-01,10,"AL"
"989",2010-09-01,10.1,"AL"
"990",2010-10-01,10.1,"AL"
"991",2010-11-01,10.2,"AL"
"992",2010-12-01,10.1,"AL"
"993",2011-01-01,10.1,"AL"
"994",2011-02-01,10,"AL"
"995",2011-03-01,9.9,"AL"
"996",2011-04-01,9.9,"AL"
"997",2011-05-01,9.8,"AL"
"998",2011-06-01,9.8,"AL"
"999",2011-07-01,9.7,"AL"
"1000",2011-08-01,9.6,"AL"
"1001",2011-09-01,9.4,"AL"
"1002",2011-10-01,9.2,"AL"
"1003",2011-11-01,8.9,"AL"
"1004",2011-12-01,8.7,"AL"
"1005",2012-01-01,8.5,"AL"
"1006",2012-02-01,8.4,"AL"
"1007",2012-03-01,8.4,"AL"
"1008",2012-04-01,8.4,"AL"
"1009",2012-05-01,8.4,"AL"
"1010",2012-06-01,8.3,"AL"
"1011",2012-07-01,8.2,"AL"
"1012",2012-08-01,8.1,"AL"
"1013",2012-09-01,7.9,"AL"
"1014",2012-10-01,7.8,"AL"
"1015",2012-11-01,7.8,"AL"
"1016",2012-12-01,7.7,"AL"
"1017",2013-01-01,7.6,"AL"
"1018",2013-02-01,7.6,"AL"
"1019",2013-03-01,7.5,"AL"
"1020",2013-04-01,7.4,"AL"
"1021",2013-05-01,7.3,"AL"
"1022",2013-06-01,7.3,"AL"
"1023",2013-07-01,7.2,"AL"
"1024",2013-08-01,7.2,"AL"
"1025",2013-09-01,7.2,"AL"
"1026",2013-10-01,7.2,"AL"
"1027",2013-11-01,7.2,"AL"
"1028",2013-12-01,7.2,"AL"
"1029",2014-01-01,7.2,"AL"
"1030",2014-02-01,7.1,"AL"
"1031",2014-03-01,7.1,"AL"
"1032",2014-04-01,7,"AL"
"1033",2014-05-01,6.9,"AL"
"1034",2014-06-01,6.8,"AL"
"1035",2014-07-01,6.7,"AL"
"1036",2014-08-01,6.6,"AL"
"1037",2014-09-01,6.5,"AL"
"1038",2014-10-01,6.4,"AL"
"1039",2014-11-01,6.3,"AL"
"1040",2014-12-01,6.2,"AL"
"1041",2015-01-01,6.1,"AL"
"1042",2015-02-01,6.1,"AL"
"1043",2015-03-01,6.1,"AL"
"1044",2015-04-01,6.1,"AL"
"1045",2015-05-01,6.1,"AL"
"1046",2015-06-01,6.2,"AL"
"1047",2015-07-01,6.2,"AL"
"1048",2015-08-01,6.2,"AL"
"1049",2015-09-01,6.1,"AL"
"1050",2015-10-01,6.1,"AL"
"1051",2015-11-01,6.1,"AL"
"1052",2015-12-01,6.1,"AL"
"1053",2016-01-01,6.1,"AL"
"1054",2016-02-01,6,"AL"
"1055",2016-03-01,6,"AL"
"1056",2016-04-01,5.9,"AL"
"1057",2016-05-01,5.9,"AL"
"1058",2016-06-01,5.9,"AL"
"1059",2016-07-01,5.9,"AL"
"1060",2016-08-01,5.9,"AL"
"1061",2016-09-01,5.9,"AL"
"1062",2016-10-01,5.9,"AL"
"1063",2016-11-01,5.8,"AL"
"1064",2016-12-01,5.7,"AL"
"1065",2017-01-01,5.5,"AL"
"1066",2017-02-01,5.2,"AL"
"1067",2017-03-01,5,"AL"
"1068",2017-04-01,4.8,"AL"
"1069",2017-05-01,4.6,"AL"
"1070",2017-06-01,4.4,"AL"
"1071",2017-07-01,4.3,"AL"
"1072",2017-08-01,4.2,"AL"
"1073",2017-09-01,4.1,"AL"
"1074",2017-10-01,4,"AL"
"1075",2017-11-01,4,"AL"
"1076",2017-12-01,4,"AL"
"1077",2018-01-01,4,"AL"
"1078",2018-02-01,4,"AL"
"1079",2018-03-01,4,"AL"
"1080",2018-04-01,4,"AL"
"1081",2018-05-01,4,"AL"
"1082",2018-06-01,4,"AL"
"1083",2018-07-01,4,"AL"
"1084",2018-08-01,3.9,"AL"
"1085",2018-09-01,3.9,"AL"
"1086",2018-10-01,3.9,"AL"
"1087",2018-11-01,3.8,"AL"
"1088",2018-12-01,3.8,"AL"
"1089",2019-01-01,3.7,"AL"
"1090",2019-02-01,3.6,"AL"
"1091",2019-03-01,3.4,"AL"
"1092",2019-04-01,3.3,"AL"
"1093",2019-05-01,3.1,"AL"
"1094",2019-06-01,3,"AL"
"1095",2019-07-01,3,"AL"
"1096",2019-08-01,3,"AL"
"1097",2019-09-01,3,"AL"
"1098",2019-10-01,3,"AL"
"1099",2019-11-01,3,"AL"
"1100",2019-12-01,3.1,"AL"
"1101",2020-01-01,3.2,"AL"
"1102",2020-02-01,3.3,"AL"
"1103",2020-03-01,3.4,"AL"
"1104",2020-04-01,13.8,"AL"
"1105",2020-05-01,10.4,"AL"
"1106",2020-06-01,8.6,"AL"
"1107",2020-07-01,7.5,"AL"
"1108",2020-08-01,6.3,"AL"
"1109",2020-09-01,5.9,"AL"
"1110",2020-10-01,5.2,"AL"
"1111",2020-11-01,4.8,"AL"
"1112",2020-12-01,4.5,"AL"
"1113",2021-01-01,4.2,"AL"
"1114",2021-02-01,3.9,"AL"
"1115",2021-03-01,3.8,"AL"
"1116",2021-04-01,3.7,"AL"
"1117",2021-05-01,3.5,"AL"
"1118",2021-06-01,3.5,"AL"
"1119",2021-07-01,3.3,"AL"
"1120",2021-08-01,3.2,"AL"
"1121",2021-09-01,3,"AL"
"1122",2021-10-01,2.9,"AL"
"1123",2021-11-01,2.8,"AL"
"1124",2021-12-01,2.7,"AL"
"1125",2022-01-01,2.6,"AL"
"1126",2022-02-01,2.6,"AL"
"1127",2022-03-01,2.6,"AL"
"1128",2022-04-01,2.5,"AL"
"1129",2022-05-01,2.5,"AL"
"1130",2022-06-01,2.5,"AL"
"1131",2022-07-01,2.5,"AL"
"1132",2022-08-01,2.5,"AL"
"1133",2022-09-01,2.5,"AL"
"1134",2022-10-01,2.5,"AL"
"1135",2022-11-01,2.5,"AL"
"1136",2022-12-01,2.4,"AL"
"1137",2023-01-01,2.4,"AL"
"1138",2023-02-01,2.3,"AL"
"1139",2023-03-01,2.3,"AL"
"1140",2023-04-01,2.3,"AL"
"1141",2023-05-01,2.3,"AL"
"1142",2023-06-01,2.3,"AL"
"1143",2023-07-01,2.4,"AL"
"1144",2023-08-01,2.5,"AL"
"1145",2023-09-01,2.7,"AL"
"1146",2023-10-01,2.8,"AL"
"1147",2023-11-01,2.8,"AL"
"1148",2023-12-01,2.8,"AL"
"1149",2024-01-01,2.9,"AL"
"1150",2024-02-01,3,"AL"
"1151",1976-04-01,7.2,"AR"
"1152",1976-05-01,7.1,"AR"
"1153",1976-06-01,6.9,"AR"
"1154",1976-07-01,6.8,"AR"
"1155",1976-08-01,6.7,"AR"
"1156",1976-09-01,6.6,"AR"
"1157",1976-10-01,6.6,"AR"
"1158",1976-11-01,6.6,"AR"
"1159",1976-12-01,6.6,"AR"
"1160",1977-01-01,6.6,"AR"
"1161",1977-02-01,6.6,"AR"
"1162",1977-03-01,6.6,"AR"
"1163",1977-04-01,6.6,"AR"
"1164",1977-05-01,6.5,"AR"
"1165",1977-06-01,6.4,"AR"
"1166",1977-07-01,6.4,"AR"
"1167",1977-08-01,6.4,"AR"
"1168",1977-09-01,6.4,"AR"
"1169",1977-10-01,6.4,"AR"
"1170",1977-11-01,6.4,"AR"
"1171",1977-12-01,6.4,"AR"
"1172",1978-01-01,6.3,"AR"
"1173",1978-02-01,6.2,"AR"
"1174",1978-03-01,6.2,"AR"
"1175",1978-04-01,6.1,"AR"
"1176",1978-05-01,6,"AR"
"1177",1978-06-01,6.1,"AR"
"1178",1978-07-01,6.1,"AR"
"1179",1978-08-01,6.2,"AR"
"1180",1978-09-01,6.3,"AR"
"1181",1978-10-01,6.4,"AR"
"1182",1978-11-01,6.4,"AR"
"1183",1978-12-01,6.4,"AR"
"1184",1979-01-01,6.4,"AR"
"1185",1979-02-01,6.4,"AR"
"1186",1979-03-01,6.3,"AR"
"1187",1979-04-01,6.3,"AR"
"1188",1979-05-01,6.3,"AR"
"1189",1979-06-01,6.3,"AR"
"1190",1979-07-01,6.3,"AR"
"1191",1979-08-01,6.3,"AR"
"1192",1979-09-01,6.3,"AR"
"1193",1979-10-01,6.2,"AR"
"1194",1979-11-01,6.2,"AR"
"1195",1979-12-01,6.1,"AR"
"1196",1980-01-01,6.2,"AR"
"1197",1980-02-01,6.4,"AR"
"1198",1980-03-01,6.8,"AR"
"1199",1980-04-01,7.1,"AR"
"1200",1980-05-01,7.5,"AR"
"1201",1980-06-01,7.8,"AR"
"1202",1980-07-01,8,"AR"
"1203",1980-08-01,8.1,"AR"
"1204",1980-09-01,8.1,"AR"
"1205",1980-10-01,8.1,"AR"
"1206",1980-11-01,8.1,"AR"
"1207",1980-12-01,8.2,"AR"
"1208",1981-01-01,8.2,"AR"
"1209",1981-02-01,8.3,"AR"
"1210",1981-03-01,8.4,"AR"
"1211",1981-04-01,8.5,"AR"
"1212",1981-05-01,8.5,"AR"
"1213",1981-06-01,8.5,"AR"
"1214",1981-07-01,8.5,"AR"
"1215",1981-08-01,8.6,"AR"
"1216",1981-09-01,8.7,"AR"
"1217",1981-10-01,8.8,"AR"
"1218",1981-11-01,9,"AR"
"1219",1981-12-01,9.2,"AR"
"1220",1982-01-01,9.3,"AR"
"1221",1982-02-01,9.3,"AR"
"1222",1982-03-01,9.3,"AR"
"1223",1982-04-01,9.3,"AR"
"1224",1982-05-01,9.3,"AR"
"1225",1982-06-01,9.3,"AR"
"1226",1982-07-01,9.3,"AR"
"1227",1982-08-01,9.4,"AR"
"1228",1982-09-01,9.5,"AR"
"1229",1982-10-01,9.7,"AR"
"1230",1982-11-01,9.9,"AR"
"1231",1982-12-01,10,"AR"
"1232",1983-01-01,10.1,"AR"
"1233",1983-02-01,10.1,"AR"
"1234",1983-03-01,10.1,"AR"
"1235",1983-04-01,10,"AR"
"1236",1983-05-01,9.9,"AR"
"1237",1983-06-01,9.8,"AR"
"1238",1983-07-01,9.8,"AR"
"1239",1983-08-01,9.7,"AR"
"1240",1983-09-01,9.5,"AR"
"1241",1983-10-01,9.3,"AR"
"1242",1983-11-01,9.1,"AR"
"1243",1983-12-01,9,"AR"
"1244",1984-01-01,8.8,"AR"
"1245",1984-02-01,8.7,"AR"
"1246",1984-03-01,8.7,"AR"
"1247",1984-04-01,8.6,"AR"
"1248",1984-05-01,8.6,"AR"
"1249",1984-06-01,8.5,"AR"
"1250",1984-07-01,8.5,"AR"
"1251",1984-08-01,8.4,"AR"
"1252",1984-09-01,8.4,"AR"
"1253",1984-10-01,8.4,"AR"
"1254",1984-11-01,8.4,"AR"
"1255",1984-12-01,8.4,"AR"
"1256",1985-01-01,8.4,"AR"
"1257",1985-02-01,8.4,"AR"
"1258",1985-03-01,8.4,"AR"
"1259",1985-04-01,8.4,"AR"
"1260",1985-05-01,8.5,"AR"
"1261",1985-06-01,8.5,"AR"
"1262",1985-07-01,8.6,"AR"
"1263",1985-08-01,8.6,"AR"
"1264",1985-09-01,8.6,"AR"
"1265",1985-10-01,8.5,"AR"
"1266",1985-11-01,8.5,"AR"
"1267",1985-12-01,8.5,"AR"
"1268",1986-01-01,8.5,"AR"
"1269",1986-02-01,8.5,"AR"
"1270",1986-03-01,8.6,"AR"
"1271",1986-04-01,8.6,"AR"
"1272",1986-05-01,8.6,"AR"
"1273",1986-06-01,8.5,"AR"
"1274",1986-07-01,8.5,"AR"
"1275",1986-08-01,8.5,"AR"
"1276",1986-09-01,8.5,"AR"
"1277",1986-10-01,8.6,"AR"
"1278",1986-11-01,8.6,"AR"
"1279",1986-12-01,8.5,"AR"
"1280",1987-01-01,8.5,"AR"
"1281",1987-02-01,8.4,"AR"
"1282",1987-03-01,8.3,"AR"
"1283",1987-04-01,8.2,"AR"
"1284",1987-05-01,8.2,"AR"
"1285",1987-06-01,8.1,"AR"
"1286",1987-07-01,8.1,"AR"
"1287",1987-08-01,8,"AR"
"1288",1987-09-01,8,"AR"
"1289",1987-10-01,8,"AR"
"1290",1987-11-01,8,"AR"
"1291",1987-12-01,7.9,"AR"
"1292",1988-01-01,7.9,"AR"
"1293",1988-02-01,7.8,"AR"
"1294",1988-03-01,7.8,"AR"
"1295",1988-04-01,7.8,"AR"
"1296",1988-05-01,7.8,"AR"
"1297",1988-06-01,7.7,"AR"
"1298",1988-07-01,7.7,"AR"
"1299",1988-08-01,7.7,"AR"
"1300",1988-09-01,7.7,"AR"
"1301",1988-10-01,7.6,"AR"
"1302",1988-11-01,7.5,"AR"
"1303",1988-12-01,7.4,"AR"
"1304",1989-01-01,7.3,"AR"
"1305",1989-02-01,7.3,"AR"
"1306",1989-03-01,7.2,"AR"
"1307",1989-04-01,7.2,"AR"
"1308",1989-05-01,7.2,"AR"
"1309",1989-06-01,7.1,"AR"
"1310",1989-07-01,7,"AR"
"1311",1989-08-01,7,"AR"
"1312",1989-09-01,6.9,"AR"
"1313",1989-10-01,6.8,"AR"
"1314",1989-11-01,6.8,"AR"
"1315",1989-12-01,6.7,"AR"
"1316",1990-01-01,6.7,"AR"
"1317",1990-02-01,6.7,"AR"
"1318",1990-03-01,6.7,"AR"
"1319",1990-04-01,6.7,"AR"
"1320",1990-05-01,6.7,"AR"
"1321",1990-06-01,6.7,"AR"
"1322",1990-07-01,6.8,"AR"
"1323",1990-08-01,6.9,"AR"
"1324",1990-09-01,7,"AR"
"1325",1990-10-01,7.1,"AR"
"1326",1990-11-01,7.2,"AR"
"1327",1990-12-01,7.3,"AR"
"1328",1991-01-01,7.4,"AR"
"1329",1991-02-01,7.4,"AR"
"1330",1991-03-01,7.5,"AR"
"1331",1991-04-01,7.5,"AR"
"1332",1991-05-01,7.4,"AR"
"1333",1991-06-01,7.3,"AR"
"1334",1991-07-01,7.2,"AR"
"1335",1991-08-01,7.2,"AR"
"1336",1991-09-01,7.1,"AR"
"1337",1991-10-01,7.2,"AR"
"1338",1991-11-01,7.2,"AR"
"1339",1991-12-01,7.3,"AR"
"1340",1992-01-01,7.3,"AR"
"1341",1992-02-01,7.3,"AR"
"1342",1992-03-01,7.2,"AR"
"1343",1992-04-01,7.2,"AR"
"1344",1992-05-01,7.1,"AR"
"1345",1992-06-01,7.1,"AR"
"1346",1992-07-01,7,"AR"
"1347",1992-08-01,7,"AR"
"1348",1992-09-01,6.9,"AR"
"1349",1992-10-01,6.8,"AR"
"1350",1992-11-01,6.6,"AR"
"1351",1992-12-01,6.5,"AR"
"1352",1993-01-01,6.4,"AR"
"1353",1993-02-01,6.4,"AR"
"1354",1993-03-01,6.3,"AR"
"1355",1993-04-01,6.2,"AR"
"1356",1993-05-01,6.2,"AR"
"1357",1993-06-01,6.2,"AR"
"1358",1993-07-01,6.1,"AR"
"1359",1993-08-01,6.1,"AR"
"1360",1993-09-01,6,"AR"
"1361",1993-10-01,5.9,"AR"
"1362",1993-11-01,5.9,"AR"
"1363",1993-12-01,5.9,"AR"
"1364",1994-01-01,5.8,"AR"
"1365",1994-02-01,5.8,"AR"
"1366",1994-03-01,5.7,"AR"
"1367",1994-04-01,5.7,"AR"
"1368",1994-05-01,5.6,"AR"
"1369",1994-06-01,5.5,"AR"
"1370",1994-07-01,5.4,"AR"
"1371",1994-08-01,5.4,"AR"
"1372",1994-09-01,5.3,"AR"
"1373",1994-10-01,5.2,"AR"
"1374",1994-11-01,5,"AR"
"1375",1994-12-01,4.9,"AR"
"1376",1995-01-01,4.9,"AR"
"1377",1995-02-01,4.8,"AR"
"1378",1995-03-01,4.8,"AR"
"1379",1995-04-01,4.8,"AR"
"1380",1995-05-01,4.8,"AR"
"1381",1995-06-01,4.8,"AR"
"1382",1995-07-01,4.8,"AR"
"1383",1995-08-01,4.9,"AR"
"1384",1995-09-01,4.9,"AR"
"1385",1995-10-01,4.9,"AR"
"1386",1995-11-01,5,"AR"
"1387",1995-12-01,5,"AR"
"1388",1996-01-01,5,"AR"
"1389",1996-02-01,5.1,"AR"
"1390",1996-03-01,5.1,"AR"
"1391",1996-04-01,5.2,"AR"
"1392",1996-05-01,5.2,"AR"
"1393",1996-06-01,5.2,"AR"
"1394",1996-07-01,5.2,"AR"
"1395",1996-08-01,5.2,"AR"
"1396",1996-09-01,5.2,"AR"
"1397",1996-10-01,5.2,"AR"
"1398",1996-11-01,5.2,"AR"
"1399",1996-12-01,5.2,"AR"
"1400",1997-01-01,5.2,"AR"
"1401",1997-02-01,5.2,"AR"
"1402",1997-03-01,5.1,"AR"
"1403",1997-04-01,5.1,"AR"
"1404",1997-05-01,5.1,"AR"
"1405",1997-06-01,5.1,"AR"
"1406",1997-07-01,5.1,"AR"
"1407",1997-08-01,5.1,"AR"
"1408",1997-09-01,5.1,"AR"
"1409",1997-10-01,5.1,"AR"
"1410",1997-11-01,5,"AR"
"1411",1997-12-01,5.1,"AR"
"1412",1998-01-01,5.1,"AR"
"1413",1998-02-01,5.1,"AR"
"1414",1998-03-01,5.1,"AR"
"1415",1998-04-01,5.1,"AR"
"1416",1998-05-01,5.1,"AR"
"1417",1998-06-01,5,"AR"
"1418",1998-07-01,5,"AR"
"1419",1998-08-01,5.1,"AR"
"1420",1998-09-01,5.1,"AR"
"1421",1998-10-01,5,"AR"
"1422",1998-11-01,5,"AR"
"1423",1998-12-01,4.9,"AR"
"1424",1999-01-01,4.7,"AR"
"1425",1999-02-01,4.6,"AR"
"1426",1999-03-01,4.6,"AR"
"1427",1999-04-01,4.5,"AR"
"1428",1999-05-01,4.5,"AR"
"1429",1999-06-01,4.6,"AR"
"1430",1999-07-01,4.6,"AR"
"1431",1999-08-01,4.5,"AR"
"1432",1999-09-01,4.5,"AR"
"1433",1999-10-01,4.5,"AR"
"1434",1999-11-01,4.4,"AR"
"1435",1999-12-01,4.4,"AR"
"1436",2000-01-01,4.3,"AR"
"1437",2000-02-01,4.3,"AR"
"1438",2000-03-01,4.2,"AR"
"1439",2000-04-01,4.2,"AR"
"1440",2000-05-01,4.2,"AR"
"1441",2000-06-01,4.1,"AR"
"1442",2000-07-01,4.1,"AR"
"1443",2000-08-01,4.1,"AR"
"1444",2000-09-01,4.1,"AR"
"1445",2000-10-01,4.1,"AR"
"1446",2000-11-01,4.2,"AR"
"1447",2000-12-01,4.2,"AR"
"1448",2001-01-01,4.3,"AR"
"1449",2001-02-01,4.4,"AR"
"1450",2001-03-01,4.5,"AR"
"1451",2001-04-01,4.5,"AR"
"1452",2001-05-01,4.6,"AR"
"1453",2001-06-01,4.7,"AR"
"1454",2001-07-01,4.7,"AR"
"1455",2001-08-01,4.8,"AR"
"1456",2001-09-01,5,"AR"
"1457",2001-10-01,5.1,"AR"
"1458",2001-11-01,5.2,"AR"
"1459",2001-12-01,5.3,"AR"
"1460",2002-01-01,5.4,"AR"
"1461",2002-02-01,5.5,"AR"
"1462",2002-03-01,5.5,"AR"
"1463",2002-04-01,5.4,"AR"
